College Code,College Name,Choice Code,Branch,Stage,Category,Cutoff Rank,Percentage,City
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,GOPEN,15621,79.89,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,GSC,23738,75.61,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,GNTA,31178,72.0,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,GNTB,30076,72.56,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,GOBC,24237,75.35,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,GSEBC,26234,74.39,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,LOPEN,12416,81.77,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,LSC,29286,72.94,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,LNTC,13122,81.35,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,LOBC,18552,78.28,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,LSEBC,19419,77.78,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,PWD-O,26456,74.28,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678029310,Electrical Engineering,Stage-I,EWS,34046,70.61,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678061210,Mechanical Engineering,Stage-I,GOPEN,26465,74.26,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678061210,Mechanical Engineering,Stage-I,GSC,35681,69.79,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678061210,Mechanical Engineering,Stage-I,GOBC,48656,55.59,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678061210,Mechanical Engineering,Stage-I,GSEBC,40382,67.24,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678061210,Mechanical Engineering,Stage-I,LOPEN,25712,74.97,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678061210,Mechanical Engineering,Stage-I,EWS,11087,82.62,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,GOPEN,12903,81.49,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,GSC,33009,71.11,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,GNTB,21640,76.63,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,GOBC,15442,80.0,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,GSEBC,14134,80.74,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,LOPEN,12948,81.47,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,LSC,30954,72.11,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,LNTC,14739,80.4,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,LOBC,16319,79.5,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,LSEBC,14834,80.34,Kolhapur.
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",678091210,Computer Science and Engineering(Data Science),,EWS,24772,75.09,Kolhapur.
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678119110,Civil Engineering,Stage-I,GOPEN,45127,63.53,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678119110,Civil Engineering,Stage-I,LOPEN,20850,77.06,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678119110,Civil Engineering,Stage-I,EWS,6000,86.21,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,GOPEN,36880,69.19,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,GSC,48891,53.48,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,GNTC,45644,62.92,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,GOBC,47247,60.46,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,GSEBC,44373,64.29,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,LOPEN,37880,68.63,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,LNTB,39759,67.6,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,LOBC,45154,63.49,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678124210,Computer Science and Engineering,Stage-I,EWS,42157,66.06,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678137210,Electronics and Telecommunication Engg,,GOPEN,41987,66.18,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678137210,Electronics and Telecommunication Engg,,GOBC,47846,59.12,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678137210,Electronics and Telecommunication Engg,,GSEBC,45171,63.47,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678137210,Electronics and Telecommunication Engg,,LOPEN,25321,75.0,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678161210,Mechanical Engineering,Stage-I,GOPEN,46915,61.13,Barshi
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",678161210,Mechanical Engineering,Stage-I,LOPEN,8281,84.46,Barshi
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678219110,Civil Engineering,Stage-I,GOPEN,34839,70.21,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678219110,Civil Engineering,Stage-I,GNTC,44625,64.05,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678219110,Civil Engineering,Stage-I,LOPEN,31520,71.84,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,GOPEN,17430,78.91,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,GSC,36873,69.2,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,GNTC,22136,76.4,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,GOBC,20113,77.42,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,GSEBC,25641,74.97,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,LOPEN,8156,84.51,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,LSC,25527,74.97,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,LOBC,13084,81.37,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678224210,Computer Science and Engineering,,EWS,8352,84.4,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,Stage-I,GOPEN,16657,79.33,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,Stage-I,GSC,34268,70.5,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,Stage-I,GOBC,43449,65.11,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,Stage-I,LOPEN,43505,65.06,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,Stage-I,LSC,28057,73.5,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,Stage-I,LOBC,26931,74.56,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678229310,Electrical Engineering,Stage-I,EWS,26931,74.56,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678261210,Mechanical Engineering,Stage-II,GOPEN,29193,72.98,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678261210,Mechanical Engineering,Stage-II,GSC,38782,68.15,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678261210,Mechanical Engineering,Stage-II,GOBC,45054,63.6,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678261210,Mechanical Engineering,Stage-II,LOPEN,42125,66.1,Akluj
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj (Un-Aided)",678261210,Mechanical Engineering,Stage-II,LNTC,34541,71.0,Akluj
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,GOPEN,33402,70.93,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,GSC,45599,63.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,GNTA,44533,64.11,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,GNTB,42534,65.79,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,GOBC,46285,62.06,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,LOPEN,45551,63.05,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,LSC,44438,64.21,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679419110,Civil Engineering,,EWS,34506,71.56,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424510,Computer Engineering,Stage-II,GOPEN,4505,87.54,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424510,Computer Engineering,Stage-II,LOPEN,4029,88.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424510,Computer Engineering,Stage-II,LSC,12681,81.6,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424510,Computer Engineering,Stage-II,LOBC,6610,85.71,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424510,Computer Engineering,Stage-II,LSEBC,4984,87.09,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424510,Computer Engineering,Stage-II,EWS,15509,80.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424610,Information Technology,Stage-I,GOPEN,6847,85.5,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424610,Information Technology,Stage-I,GOBC,7004,85.38,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424610,Information Technology,Stage-I,LOPEN,6150,86.06,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424610,Information Technology,Stage-I,LSC,15318,80.06,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424610,Information Technology,Stage-I,LSEBC,9300,83.75,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679424610,Information Technology,Stage-I,EWS,47085,60.8,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,GOPEN,17375,78.94,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,GSC,30544,72.32,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,GNTB,23345,75.82,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,GNTC,23763,75.6,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,GOBC,18522,78.29,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,GSEBC,21006,76.97,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,LOPEN,18566,78.26,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,LSC,29020,73.07,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,LOBC,26159,74.41,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437210,Electronics and Telecommunication Engg,,EWS,25384,75.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437810,Electronics Engineering ( VLSI Design and Technology),Stage-I,GOPEN,30360,72.41,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437810,Electronics Engineering ( VLSI Design and Technology),Stage-I,GSC,42295,66.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437810,Electronics Engineering ( VLSI Design and Technology),Stage-I,GOBC,40752,67.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679437810,Electronics Engineering ( VLSI Design and Technology),Stage-I,LOPEN,40663,67.06,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,Stage-I,ORP,47581,60.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,Stage-I,GOPEN,36596,69.35,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,Stage-I,GSC,48679,55.53,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,Stage-I,GNTC,40002,67.44,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,Stage-I,LOPEN,35653,69.79,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,Stage-I,LNTB,24919,75.02,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679461210,Mechanical Engineering,Stage-I,EWS,34541,71.0,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679492810,Electronics and Communication(Advanced Communication Technology),,GOPEN,36879,69.19,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679492810,Electronics and Communication(Advanced Communication Technology),,GNTA,37115,69.06,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679492810,Electronics and Communication(Advanced Communication Technology),,GOBC,37650,68.76,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679492810,Electronics and Communication(Advanced Communication Technology),,LOPEN,31432,71.89,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679492810,Electronics and Communication(Advanced Communication Technology),,LSC,42913,65.5,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679492810,Electronics and Communication(Advanced Communication Technology),,LOBC,35821,69.71,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679499510,Artificial Intelligence and Data Science,Stage-I,GOPEN,6914,85.44,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679499510,Artificial Intelligence and Data Science,Stage-I,GSC,9980,83.31,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679499510,Artificial Intelligence and Data Science,Stage-I,LOPEN,5977,86.23,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679499510,Artificial Intelligence and Data Science,Stage-I,LOBC,9267,83.77,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679499510,Artificial Intelligence and Data Science,Stage-I,LSEBC,9699,83.49,Pune
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",679499510,Artificial Intelligence and Data Science,Stage-I,EWS,36068,69.6,Pune
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679519110,Civil Engineering,Stage-I,GOPEN,46704,61.47,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679519110,Civil Engineering,Stage-I,LOPEN,37035,69.11,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,GOPEN,19991,77.49,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,GSC,33766,70.74,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,GNTA,23316,75.83,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,GNTB,26829,74.06,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,GNTC,21929,76.51,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,GOBC,27726,73.66,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,GSEBC,21437,76.74,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,LOPEN,14170,80.74,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,LSC,29815,72.69,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,LNTC,16042,79.66,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,LNTD,16607,79.37,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,LOBC,15770,79.83,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,LSEBC,17893,78.63,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679524510,Computer Engineering,,EWS,48039,58.53,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,GOPEN,13423,81.17,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,GSC,40771,67.0,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,GNTA,23070,75.94,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,GNTC,21359,76.78,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,GOBC,24409,75.28,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,GSEBC,35049,70.11,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,LOPEN,11538,82.33,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,LSC,11943,82.06,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,LOBC,26931,74.56,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679529310,Electrical Engineering,Stage-I,LSEBC,26931,74.56,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679561210,Mechanical Engineering,Stage-II,GOPEN,32489,71.38,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679561210,Mechanical Engineering,Stage-II,GSC,41287,66.67,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679561210,Mechanical Engineering,Stage-II,GNTC,40485,67.18,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679561210,Mechanical Engineering,Stage-II,GOBC,48506,56.65,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679561210,Mechanical Engineering,Stage-II,GSEBC,34014,70.62,Someshwar Nagar
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",679561210,Mechanical Engineering,Stage-II,LOPEN,19635,77.67,Someshwar Nagar
